hari,Time,latency_ms,packet_loss_percent,bits_sent_mbps,bits_received_mbps,total_traffic_mbps,latency_z,packet_loss_z,total_traffic_z,cluster_raw,tingkat_gangguan
Senin,2026-07-06 10:45:00,1.1966666666666665,0.0,1.29,18.6,19.89,-0.22761221976535773,-0.12446097204675334,0.5113027187585054,0,Rendah
Senin,2026-07-06 10:48:00,1.2733333333333334,0.0,2.7,11.0,13.7,-0.11749428963537399,-0.12446097204675334,0.032841374192886845,0,Rendah
Senin,2026-07-06 10:51:00,1.2666666666666666,0.0,0.949,7.7,8.649000000000001,-0.12706976182059015,-0.12446097204675334,-0.357579991138444,0,Rendah
Senin,2026-07-06 10:54:00,1.2033333333333334,0.0,1.36,16.2,17.56,-0.21803674758014155,-0.12446097204675334,0.33120337581215775,0,Rendah
Senin,2026-07-06 10:57:00,1.2666666666666666,0.0,1.11,11.3,12.41,-0.12706976182059015,-0.12446097204675334,-0.06687027919800934,0,Rendah
Senin,2026-07-06 11:00:00,1.5466666666666666,0.0,1.91,21.9,23.81,0.27510006995847974,-0.12446097204675334,0.814302471698283,0,Rendah
Senin,2026-07-06 11:03:00,1.1266666666666667,0.0,1.65,19.8,21.45,-0.32815467771012496,-0.12446097204675334,0.6318842530916822,0,Rendah
Senin,2026-07-06 11:06:00,1.1666666666666667,0.0,2.0,26.5,28.5,-0.27070184459882923,-0.12446097204675334,1.1768200332512315,0,Rendah
Senin,2026-07-06 11:09:00,1.1733333333333333,0.0,1.54,17.1,18.64,-0.26112637241361336,-0.12446097204675334,0.41468289958128035,0,Rendah
Senin,2026-07-06 11:12:00,1.5066666666666666,0.0,1.05,7.78,8.83,0.217647236847184,-0.12446097204675334,-0.34358944132158187,0,Rendah
Senin,2026-07-06 11:15:00,1.2066666666666668,0.0,1.34,13.3,14.64,-0.21324901148753347,-0.12446097204675334,0.10549947821416018,0,Rendah
Senin,2026-07-06 11:18:00,1.6733333333333331,0.0,1.53,15.5,17.03,0.45703404147758253,-0.12446097204675334,0.29023657248101453,0,Rendah
Senin,2026-07-06 11:21:00,1.2533333333333332,0.0,1.59,13.1,14.69,-0.14622070619102218,-0.12446097204675334,0.1093642709812491,0,Rendah
Senin,2026-07-06 11:24:00,2.3166666666666664,0.0,2.71,26.7,29.41,1.3810671073509218,-0.12446097204675334,1.247159261612251,2,Sedang
Senin,2026-07-06 11:27:00,1.1466666666666667,0.0,1.54,15.6,17.14,-0.29942826115447707,-0.12446097204675334,0.2987391165686103,0,Rendah
Senin,2026-07-06 11:30:00,1.2,0.0,0.868,5.5,6.368,-0.22282448367274965,-0.12446097204675334,-0.5338918371730443,0,Rendah
Senin,2026-07-06 11:33:00,1.3033333333333335,0.0,0.59,3.23,3.82,-0.07440466480190218,-0.12446097204675334,-0.7308416765838999,0,Rendah
Senin,2026-07-06 11:36:00,1.3533333333333335,0.0,0.338,0.822,1.16,-0.002588623412782498,-0.12446097204675334,-0.9364486517930347,0,Rendah
Senin,2026-07-06 11:39:00,1.4100000000000001,0.0,0.994,2.21,3.2039999999999997,0.07880289016155304,-0.12446097204675334,-0.7784559234744365,0,Rendah
Senin,2026-07-06 11:42:00,1.1366666666666667,0.0,2.03,2.1,4.13,-0.313791469432301,-0.12446097204675334,-0.706879961427948,0,Rendah
Senin,2026-07-06 11:45:00,1.1966666666666665,0.0,0.263,0.674,0.937,-0.22761221976535773,-0.12446097204675334,-0.9536856275342518,0,Rendah
Senin,2026-07-06 11:48:00,1.3966666666666665,0.0,0.544,1.56,2.104,0.0596519457911207,-0.12446097204675334,-0.8634813643503944,0,Rendah
Senin,2026-07-06 11:51:00,1.4566666666666668,0.0,0.399,1.9,2.299,0.14583119545806464,-0.12446097204675334,-0.8484086725587473,0,Rendah
Senin,2026-07-06 11:54:00,1.1833333333333333,0.0,0.641,1.35,1.991,-0.24676316413578944,-0.12446097204675334,-0.8722157960040156,0,Rendah
Senin,2026-07-06 11:57:00,1.2300000000000002,0.0,0.415,1.95,2.3649999999999998,-0.1797348588392775,-0.12446097204675334,-0.8433071461061898,0,Rendah
Senin,2026-07-06 12:00:00,1.22,0.0,0.249,1.58,1.8290000000000002,-0.19409806711710176,-0.12446097204675334,-0.8847377245693839,0,Rendah
Senin,2026-07-06 12:03:00,1.2133333333333332,0.0,0.343,4.56,4.903,-0.20367353930231794,-0.12446097204675334,-0.6471302652487521,0,Rendah
Senin,2026-07-06 12:06:00,1.1286666666666667,0.0,0.581,4.36,4.941000000000001,-0.3252820360545602,-0.12446097204675334,-0.6441930227457644,0,Rendah
Senin,2026-07-06 12:09:00,1.29,0.0,0.5,1.64,2.1399999999999997,-0.0935556091723342,-0.12446097204675334,-0.8606987135580905,0,Rendah
Senin,2026-07-06 12:12:00,1.071,0.0,0.929,3.88,4.809,-0.4081098704566783,-0.12446097204675334,-0.6543960756508794,0,Rendah
Senin,2026-07-06 12:15:00,1.335,0.0,0.968,6.93,7.898,-0.02892117192212665,-0.12446097204675334,-0.41562917850012093,0,Rendah
Senin,2026-07-06 12:18:00,1.2033333333333334,0.0,0.675,3.99,4.665,-0.21803674758014155,-0.12446097204675334,-0.6655266788200956,0,Rendah
Senin,2026-07-06 12:21:00,1.5533333333333335,0.0,0.523,4.06,4.582999999999999,0.28467554214369595,-0.12446097204675334,-0.6718649389581217,0,Rendah
Senin,2026-07-06 12:24:00,1.1233333333333333,0.0,0.566,11.3,11.866000000000001,-0.33294241380273304,-0.12446097204675334,-0.10891922450393758,0,Rendah
Senin,2026-07-06 12:27:00,1.2866666666666666,0.0,0.75,13.6,14.35,-0.09834334526494229,-0.12446097204675334,0.0830836801650439,0,Rendah
Senin,2026-07-06 12:30:00,1.21,0.0,0.7,9.41,10.11,-0.2084612753949257,-0.12446097204675334,-0.24465074648410348,0,Rendah
Senin,2026-07-06 12:33:00,1.32,0.0,0.83,9.24,10.07,-0.050465984338862395,-0.12446097204675334,-0.2477425806977746,0,Rendah
Senin,2026-07-06 12:36:00,1.18,0.0,0.666,9.08,9.746,-0.2515509002283975,-0.12446097204675334,-0.27278643782851136,0,Rendah
Senin,2026-07-06 12:39:00,1.4533333333333331,0.0,0.4,3.45,3.85,0.14104345936545623,-0.12446097204675334,-0.7285228009236465,0,Rendah
Senin,2026-07-06 12:42:00,1.4166666666666667,0.0,0.28,1.09,1.37,0.0883783623467689,-0.12446097204675334,-0.920216522171261,0,Rendah
Senin,2026-07-06 12:45:00,1.3490000000000002,0.0,1.16,13.8,14.96,-0.008812680333172817,-0.12446097204675334,0.1302341519235298,0,Rendah
Senin,2026-07-06 12:48:00,1.4166666666666667,0.0,0.83,13.4,14.23,0.0883783623467689,-0.12446097204675334,0.07380817752403035,0,Rendah
Senin,2026-07-06 12:51:00,1.3633333333333333,0.0,2.7,10.7,13.399999999999999,0.01177458486504112,-0.12446097204675334,0.009652617590352778,0,Rendah
Senin,2026-07-06 12:54:00,1.1223333333333334,0.0,0.451,5.28,5.731,-0.33437873463051526,-0.12446097204675334,-0.5831292970257582,0,Rendah
Senin,2026-07-06 12:57:00,1.2366666666666666,0.0,0.59,6.42,7.01,-0.17015938665406197,-0.12446097204675334,-0.4842678980436216,0,Rendah
Senin,2026-07-06 13:00:00,3.3866666666666667,0.0,0.535,4.52,5.055,2.9179303930780818,-0.12446097204675334,-0.6353812952368015,2,Sedang
Senin,2026-07-06 13:03:00,1.21,0.0,0.539,4.59,5.129,-0.2084612753949257,-0.12446097204675334,-0.6296614019415099,0,Rendah
Senin,2026-07-06 13:06:00,1.181,0.0,0.49,5.65,6.140000000000001,-0.250114579400615,-0.12446097204675334,-0.5515152921909702,0,Rendah
Senin,2026-07-06 13:09:00,1.6600000000000001,0.0,0.362,4.43,4.792,0.4378830971071512,-0.12446097204675334,-0.6557101051916897,0,Rendah
Senin,2026-07-06 13:12:00,4.263333333333333,0.0,1.56,6.39,7.949999999999999,4.177104985433979,-0.12446097204675334,-0.4116097940223484,2,Sedang
Senin,2026-07-06 13:15:00,1.1533333333333333,0.0,1.31,7.27,8.58,-0.28985278896926125,-0.12446097204675334,-0.3629134051570269,0,Rendah
Senin,2026-07-06 13:18:00,1.26,0.0,0.595,8.15,8.745000000000001,-0.13664523400580603,-0.12446097204675334,-0.3501595890256331,0,Rendah
Senin,2026-07-06 13:21:00,1.4400000000000002,0.0,0.769,8.15,8.919,0.12189251499502485,-0.12446097204675334,-0.3367101101961634,0,Rendah
Senin,2026-07-06 13:24:00,1.1786666666666668,0.0,0.619,8.43,9.049,-0.2534659946654405,-0.12446097204675334,-0.3266616490017321,0,Rendah
Senin,2026-07-06 13:27:00,1.4333333333333333,0.0,0.856,11.5,12.356,0.11231704280980868,-0.12446097204675334,-0.07104425538646549,0,Rendah
Senin,2026-07-06 13:30:00,1.4466666666666665,0.0,0.743,8.31,9.053,0.1314679871802404,-0.12446097204675334,-0.32635246558036485,0,Rendah
Senin,2026-07-06 13:33:00,1.2,0.0,0.663,9.04,9.703,-0.22282448367274965,-0.12446097204675334,-0.27611015960820795,0,Rendah
Senin,2026-07-06 13:36:00,1.22,0.0,0.845,9.43,10.275,-0.19409806711710176,-0.12446097204675334,-0.2318969303527097,0,Rendah
Senin,2026-07-06 13:39:00,1.5433333333333332,0.0,0.675,10.6,11.275,0.27031233386587167,-0.12446097204675334,-0.15460107501092968,0,Rendah
Senin,2026-07-06 13:42:00,1.2866666666666666,0.0,0.504,5.91,6.414,-0.09834334526494229,-0.12446097204675334,-0.5303362278273225,0,Rendah
Senin,2026-07-06 13:45:00,1.21,0.0,0.531,4.61,5.141,-0.2084612753949257,-0.12446097204675334,-0.6287338516774085,0,Rendah
Senin,2026-07-06 13:48:00,1.0923333333333334,0.0,0.389,2.91,3.2990000000000004,-0.3774683594639871,-0.12446097204675334,-0.7711128172169672,0,Rendah
Senin,2026-07-06 13:51:00,1.4333333333333333,0.0,0.321,2.06,2.3810000000000002,0.11231704280980868,-0.12446097204675334,-0.8420704124207213,0,Rendah
Senin,2026-07-06 13:54:00,1.4333333333333333,0.0,0.197,1.21,1.407,0.11231704280980868,-0.12446097204675334,-0.9173565755236152,0,Rendah
Senin,2026-07-06 13:57:00,1.4033333333333333,0.0,0.227,1.59,1.8170000000000002,0.06922741797633687,-0.12446097204675334,-0.8856652748334852,0,Rendah
Senin,2026-07-06 14:00:00,1.22,0.0,0.424,2.65,3.074,-0.19409806711710176,-0.12446097204675334,-0.7885043846688677,0,Rendah
Senin,2026-07-06 14:03:00,1.3866666666666667,0.0,0.244,2.85,3.0940000000000003,0.04528873751329708,-0.12446097204675334,-0.7869584675620322,0,Rendah
Senin,2026-07-06 14:06:00,1.5766666666666664,0.0,0.37,2.92,3.29,0.31818969479195125,-0.12446097204675334,-0.7718084799150432,0,Rendah
Senin,2026-07-06 14:09:00,1.4100000000000001,0.0,0.391,3.15,3.541,0.07880289016155304,-0.12446097204675334,-0.7524072202242564,0,Rendah
Senin,2026-07-06 14:12:00,1.3733333333333333,0.0,0.451,6.16,6.611,0.026137793142865056,-0.12446097204675334,-0.5151089443249918,0,Rendah
Senin,2026-07-06 14:15:00,1.4799999999999998,0.0,0.171,1.44,1.611,0.17934534810631997,-0.12446097204675334,-0.9015882210338919,0,Rendah
Senin,2026-07-06 14:18:00,1.2996666666666667,0.0,0.248,2.2,2.4480000000000004,-0.07967117450377101,-0.12446097204675334,-0.8368915901128221,0,Rendah
Senin,2026-07-06 14:21:00,1.3366666666666667,0.0,0.273,0.98,1.2530000000000001,-0.026527303875822607,-0.12446097204675334,-0.9292601372462492,0,Rendah
Senin,2026-07-06 14:24:00,1.4000000000000001,0.0,0.347,2.73,3.077,0.0644396818837291,-0.12446097204675334,-0.7882724971028424,0,Rendah
Senin,2026-07-06 14:27:00,1.2066666666666668,0.0,5.75,1.18,6.93,-0.21324901148753347,-0.12446097204675334,-0.490451566470964,0,Rendah
Senin,2026-07-06 14:30:00,1.5866666666666667,0.0,3.69,0.729,4.419,0.33255290306977553,-0.12446097204675334,-0.6845414592341738,0,Rendah
Senin,2026-07-06 14:33:00,1.4333333333333333,0.0,0.698,0.515,1.213,0.11231704280980868,-0.12446097204675334,-0.9323519714599205,0,Rendah
Senin,2026-07-06 14:36:00,1.3633333333333333,0.0,0.34,2.73,3.07,0.01177458486504112,-0.12446097204675334,-0.7888135680902348,0,Rendah
Senin,2026-07-06 14:39:00,1.1966666666666665,0.0,0.366,1.67,2.036,-0.22761221976535773,-0.12446097204675334,-0.8687374825136355,0,Rendah
Senin,2026-07-06 14:42:00,1.1536666666666666,0.0,1.05,7.68,8.73,-0.2893740153600005,-0.12446097204675334,-0.35131902685575983,0,Rendah
Senin,2026-07-06 14:45:00,6.866666666666666,0.0,0.57,4.29,4.86,7.9163268737608075,-0.12446097204675334,-0.6504539870284486,2,Sedang
Senin,2026-07-06 14:48:00,1.4333333333333333,0.0,0.335,3.36,3.695,0.11231704280980868,-0.12446097204675334,-0.7405036585016224,0,Rendah
Senin,2026-07-06 14:51:00,1.36,0.0,0.234,1.37,1.604,0.006986848772433354,-0.12446097204675334,-0.9021292920212843,0,Rendah
Senin,2026-07-06 14:54:00,1.5190000000000001,0.0,0.386,1.71,2.096,0.2353618603898338,-0.12446097204675334,-0.8640997311931287,0,Rendah
Senin,2026-07-06 14:57:00,1.3466666666666667,0.0,2.13,1.59,3.7199999999999998,-0.01216409559799867,-0.12446097204675334,-0.7385712621180778,0,Rendah
Senin,2026-07-06 15:00:00,1.1066666666666667,0.0,1.86,2.35,4.21,-0.35688109426577286,-0.12446097204675334,-0.7006962930006058,0,Rendah
Senin,2026-07-06 15:03:00,1.3566666666666667,0.0,0.614,7.06,7.6739999999999995,0.0021991126798252686,-0.12446097204675334,-0.43294345009667967,0,Rendah
Senin,2026-07-06 15:06:00,1.1733333333333333,0.0,0.461,4.93,5.391,-0.26112637241361336,-0.12446097204675334,-0.6094098878419635,0,Rendah
Senin,2026-07-06 15:09:00,1.2633333333333334,0.0,0.282,2.22,2.5020000000000002,-0.13185749791319792,-0.12446097204675334,-0.8327176139243659,0,Rendah
Senin,2026-07-06 15:12:00,1.1633333333333333,0.0,0.386,4.22,4.606,-0.2754895806914373,-0.12446097204675334,-0.6700871342852608,0,Rendah
Senin,2026-07-06 15:15:00,1.8566666666666667,0.0,0.339,3.58,3.919,0.7203595265710215,-0.12446097204675334,-0.7231893869050636,0,Rendah
Senin,2026-07-06 15:18:00,0.7949999999999999,0.0,0.331,3.26,3.5909999999999997,-0.8045344189246186,-0.12446097204675334,-0.7485424274571676,0,Rendah
Senin,2026-07-06 15:21:00,0.781,0.0,1.09,5.6,6.6899999999999995,-0.824642910513572,-0.12446097204675334,-0.5090025717529912,0,Rendah
Senin,2026-07-06 15:24:00,0.9153333333333333,0.0,1.14,5.04,6.18,-0.6316971459814706,-0.12446097204675334,-0.548423457977299,0,Rendah
Senin,2026-07-06 15:27:00,0.7253333333333334,0.0,0.689,7.11,7.799,-0.9045981032601251,-0.12446097204675334,-0.42328146817895707,0,Rendah
Senin,2026-07-06 15:30:00,0.7633333333333333,0.0,0.392,1.32,1.7120000000000002,-0.8500179118043943,-0.12446097204675334,-0.8937813396443722,0,Rendah
Senin,2026-07-06 15:33:00,1.0063333333333333,0.0,0.719,1.84,2.559,-0.500991950653273,-0.12446097204675334,-0.8283117501698846,0,Rendah
Senin,2026-07-06 15:36:00,0.9863333333333334,0.0,0.411,3.81,4.221,-0.5297183672089206,-0.12446097204675334,-0.699846038591846,0,Rendah
Senin,2026-07-06 15:39:00,0.9906666666666667,0.0,0.305,3.12,3.4250000000000003,-0.5234943102885303,-0.12446097204675334,-0.761373539443903,0,Rendah
Senin,2026-07-06 15:42:00,0.7479999999999999,0.0,0.348,4.9,5.248,-0.8720414978303911,-0.12446097204675334,-0.620463195155838,0,Rendah
Senin,2026-07-06 15:45:00,0.8610000000000001,0.0,0.442,5.22,5.662,-0.7097372442909805,-0.12446097204675334,-0.588462711044341,0,Rendah
Senin,2026-07-06 15:48:00,1.365,0.0,0.557,6.02,6.577,0.014168452911345164,-0.12446097204675334,-0.5177370034066123,0,Rendah
Senin,2026-07-06 15:51:00,0.6563333333333333,0.0,0.814,11.0,11.814,-1.0037042403771104,-0.12446097204675334,-0.11293860898171025,0,Rendah
Senin,2026-07-06 15:54:00,0.9876666666666667,0.0,0.748,7.43,8.177999999999999,-0.5278032727718776,-0.12446097204675334,-0.39398633900442254,0,Rendah
Senin,2026-07-06 15:57:00,1.1233333333333333,0.0,0.868,10.5,11.368,-0.33294241380273304,-0.12446097204675334,-0.14741256046414414,0,Rendah
Selasa,2026-07-07 08:30:00,1.3166666666666667,0.0,0.23,3.22,3.45,-0.055253720431470484,-0.12446097204675334,-0.7594411430603584,0,Rendah
Selasa,2026-07-07 08:33:00,1.5533333333333335,0.0,0.533,6.07,6.603000000000001,0.28467554214369595,-0.12446097204675334,-0.515727311167726,0,Rendah
Selasa,2026-07-07 08:36:00,1.13,0.0,0.208,1.86,2.068,-0.3233669416175172,-0.12446097204675334,-0.8662640151426986,0,Rendah
Selasa,2026-07-07 08:39:00,1.091,0.0,0.125,0.839,0.964,-0.3793834539010304,-0.12446097204675334,-0.9515986394400237,0,Rendah
Selasa,2026-07-07 08:42:00,1.2553333333333334,0.0,0.214,1.15,1.3639999999999999,-0.1433480645354571,-0.12446097204675334,-0.9206802973033117,0,Rendah
Selasa,2026-07-07 08:45:00,1.3446666666666667,0.0,0.316,3.24,3.556,-0.015036737253563456,-0.12446097204675334,-0.7512477823941299,0,Rendah
Selasa,2026-07-07 08:48:00,1.3966666666666667,0.0,0.565,6.69,7.255000000000001,0.05965194579112102,-0.12446097204675334,-0.4653304134848854,0,Rendah
Selasa,2026-07-07 08:51:00,1.2066666666666668,0.0,0.421,4.12,4.541,-0.21324901148753347,-0.12446097204675334,-0.6751113648824765,0,Rendah
Selasa,2026-07-07 08:54:00,1.3533333333333335,0.0,0.844,9.44,10.283999999999999,-0.002588623412782498,-0.12446097204675334,-0.2312012676546338,0,Rendah
Selasa,2026-07-07 08:57:00,1.5,0.0,3.38,4.48,7.86,0.20807176466196817,-0.12446097204675334,-0.4185664210031085,0,Rendah
Selasa,2026-07-07 09:00:00,4.84,0.0,0.414,3.25,3.664,5.005383329455158,-0.12446097204675334,-0.7428998300172176,2,Sedang
Selasa,2026-07-07 09:03:00,1.4266666666666667,0.0,0.364,8.4,8.764000000000001,0.10274157062459283,-0.12446097204675334,-0.34869096777413927,0,Rendah
Selasa,2026-07-07 09:06:00,1.343333333333333,0.0,0.874,13.6,14.474,-0.016951831690607072,-0.12446097204675334,0.09266836622742466,0,Rendah
Selasa,2026-07-07 09:09:00,1.4166666666666667,0.0,0.611,6.13,6.741,0.0883783623467689,-0.12446097204675334,-0.5050604831305604,0,Rendah
Selasa,2026-07-07 09:12:00,1.9633333333333332,0.0,0.824,6.66,7.484,0.8735670815344764,-0.12446097204675334,-0.4476296626116178,0,Rendah
Selasa,2026-07-07 09:15:00,1.26,0.0,1.32,14.6,15.92,-0.13664523400580603,-0.12446097204675334,0.20443817305163858,0,Rendah
Selasa,2026-07-07 09:18:00,1.4333333333333333,0.0,1.33,11.9,13.23,0.11231704280980868,-0.12446097204675334,-0.0034876778177496863,0,Rendah
Selasa,2026-07-07 09:21:00,1.1199999999999999,0.0,0.874,6.38,7.254,-0.3377301498953411,-0.12446097204675334,-0.46540770934022724,0,Rendah
Selasa,2026-07-07 09:24:00,1.3266666666666667,0.0,0.609,4.04,4.649,-0.040890512153646544,-0.12446097204675334,-0.6667634125055643,0,Rendah
Selasa,2026-07-07 09:27:00,1.0696666666666668,0.0,0.869,4.51,5.379,-0.41002496489372126,-0.12446097204675334,-0.6103374381060648,0,Rendah
Selasa,2026-07-07 09:30:00,1.31,0.0,1.27,11.4,12.67,-0.06482919261668633,-0.12446097204675334,-0.046773356809146543,0,Rendah
Selasa,2026-07-07 09:33:00,1.1833333333333333,0.0,2.69,6.56,9.25,-0.24676316413578944,-0.12446097204675334,-0.31112518207803425,0,Rendah
Selasa,2026-07-07 09:36:00,1.3166666666666667,0.0,1.8,29.3,31.1,-0.055253720431470484,-0.12446097204675334,1.3777892571398598,0,Rendah
Selasa,2026-07-07 09:39:00,1.21,0.0,1.71,24.3,26.01,-0.2084612753949257,-0.12446097204675334,0.9843533534501993,0,Rendah
Selasa,2026-07-07 09:42:00,1.2856666666666667,0.0,1.49,23.4,24.889999999999997,-0.09977966609272453,-0.12446097204675334,0.8977819954674053,0,Rendah
Selasa,2026-07-07 09:45:00,1.26,0.0,2.37,19.3,21.67,-0.13664523400580603,-0.12446097204675334,0.6488893412668739,0,Rendah
Selasa,2026-07-07 09:48:00,1.3403333333333334,0.0,2.54,22.4,24.939999999999998,-0.021260794173953775,-0.12446097204675334,0.9016467882344944,0,Rendah
Selasa,2026-07-07 09:51:00,1.5200000000000002,0.0,1.66,25.5,27.16,0.23679818121761634,-0.12446097204675334,1.0732435870932462,0,Rendah
Selasa,2026-07-07 09:54:00,1.0723333333333334,0.0,1.17,12.5,13.67,-0.406194776019635,-0.12446097204675334,0.03052249853263349,0,Rendah
Selasa,2026-07-07 09:57:00,1.1900000000000002,0.0,1.15,5.59,6.74,-0.23718769195057327,-0.12446097204675334,-0.5051377789859022,0,Rendah
Selasa,2026-07-07 10:00:00,1.3153333333333332,0.0,3.36,4.96,8.32,-0.05716881486851378,-0.12446097204675334,-0.3830103275458897,0,Rendah
Selasa,2026-07-07 10:03:00,1.4766666666666666,0.0,8.62,2.23,10.85,0.1745576120137122,-0.12446097204675334,-0.18745181353118623,0,Rendah
Selasa,2026-07-07 10:06:00,1.2566666666666666,0.0,7.62,5.11,12.73,-0.1414329700984141,-0.12446097204675334,-0.042135605488639705,0,Rendah
Selasa,2026-07-07 10:09:00,1.3166666666666667,0.0,1.21,11.0,12.21,-0.055253720431470484,-0.12446097204675334,-0.08232945026636529,0,Rendah
Selasa,2026-07-07 10:12:00,1.4333333333333333,0.0,1.44,15.5,16.94,0.11231704280980868,-0.12446097204675334,0.2832799455002543,0,Rendah
Selasa,2026-07-07 10:15:00,1.16,0.0,2.15,11.8,13.950000000000001,-0.2802773167840454,-0.12446097204675334,0.05216533802833199,0,Rendah
Selasa,2026-07-07 10:18:00,1.2733333333333334,0.0,1.36,8.7,10.059999999999999,-0.11749428963537399,-0.12446097204675334,-0.24851553925119255,0,Rendah
Selasa,2026-07-07 10:21:00,1.39,0.0,0.844,2.59,3.4339999999999997,0.050076473605904843,-0.12446097204675334,-0.760677876745827,0,Rendah
Selasa,2026-07-07 10:24:00,1.1833333333333333,0.0,1.33,5.63,6.96,-0.24676316413578944,-0.12446097204675334,-0.48813269081071053,0,Rendah
Selasa,2026-07-07 10:27:00,1.72,0.0,1.9,9.67,11.57,0.5240623467740945,-0.12446097204675334,-0.13179879768510455,0,Rendah
Selasa,2026-07-07 10:30:00,1.3033333333333335,0.0,1.0,4.24,5.24,-0.07440466480190218,-0.12446097204675334,-0.6210815619985722,0,Rendah
Selasa,2026-07-07 10:33:00,1.2733333333333332,0.0,1.16,7.47,8.629999999999999,-0.11749428963537431,-0.12446097204675334,-0.35904861238993796,0,Rendah
Selasa,2026-07-07 10:36:00,1.55,0.0,1.09,7.22,8.31,0.2798878060510878,-0.12446097204675334,-0.38378328609930745,0,Rendah
Selasa,2026-07-07 10:39:00,1.1866666666666668,0.0,1.65,12.5,14.15,-0.24197542804318134,-0.12446097204675334,0.06762450909668795,0,Rendah
Selasa,2026-07-07 10:42:00,1.2266666666666666,0.0,1.35,8.34,9.69,-0.1845225949318859,-0.12446097204675334,-0.2771150057276511,0,Rendah
Selasa,2026-07-07 10:45:00,1.633333333333333,0.0,1.65,18.4,20.049999999999997,0.3995812083662868,-0.12446097204675334,0.5236700556131899,0,Rendah
Selasa,2026-07-07 10:48:00,1.5733333333333333,0.0,1.46,12.8,14.260000000000002,0.3134019586993435,-0.12446097204675334,0.07612705318428384,0,Rendah
Selasa,2026-07-07 10:51:00,0.9626666666666667,0.0,1.37,7.27,8.64,-0.5637112934664373,-0.12446097204675334,-0.35827565383652005,0,Rendah
Selasa,2026-07-07 10:54:00,1.04,0.0,1.21,6.99,8.2,-0.4526358161179323,-0.12446097204675334,-0.3922858301869034,0,Rendah
Selasa,2026-07-07 10:57:00,1.21,0.0,9.48,10.9,20.380000000000003,-0.2084612753949257,-0.12446097204675334,0.5491776878759778,0,Rendah
Selasa,2026-07-07 11:00:00,1.3496666666666666,0.0,10.9,11.6,22.5,-0.007855133114651646,-0.12446097204675334,0.7130449012005512,0,Rendah
Selasa,2026-07-07 11:03:00,1.1196666666666666,0.0,5.85,6.15,12.0,-0.3382089235046019,-0.12446097204675334,-0.09856157988813917,0,Rendah
Selasa,2026-07-07 11:06:00,0.9396666666666667,0.0,1.06,8.73,9.790000000000001,-0.5967466725054325,-0.12446097204675334,-0.269385420193473,0,Rendah
Selasa,2026-07-07 11:09:00,1.53,0.0,0.936,8.84,9.776,0.25116138949544,-0.12446097204675334,-0.27046756216825796,0,Rendah
Selasa,2026-07-07 11:12:00,1.014,0.0,0.81,10.4,11.21,-0.4899801576402746,-0.12446097204675334,-0.15962530560814533,0,Rendah
Selasa,2026-07-07 11:15:00,1.2853333333333332,0.0,1.13,4.7,5.83,-0.10025843970198559,-0.12446097204675334,-0.575477007346922,0,Rendah
Selasa,2026-07-07 11:18:00,1.1443333333333332,0.0,1.72,13.2,14.92,-0.3027796764193029,-0.12446097204675334,0.12714231770985854,0,Rendah
Selasa,2026-07-07 11:21:00,1.25,0.0,4.79,16.9,21.689999999999998,-0.15100844228362995,-0.12446097204675334,0.6504352583737092,0,Rendah
Selasa,2026-07-07 11:24:00,1.1733333333333333,0.0,3.19,19.5,22.69,-0.26112637241361336,-0.12446097204675334,0.7277311137154895,0,Rendah
Selasa,2026-07-07 11:27:00,1.2,0.0,3.4,19.5,22.9,-0.22282448367274965,-0.12446097204675334,0.7439632433372632,0,Rendah
Selasa,2026-07-07 11:30:00,1.32,0.0,2.05,16.8,18.85,-0.050465984338862395,-0.12446097204675334,0.4309150292030542,0,Rendah
Selasa,2026-07-07 11:33:00,1.6633333333333333,0.0,0.707,7.93,8.637,0.4426708331997589,-0.12446097204675334,-0.35850754140254537,0,Rendah
Selasa,2026-07-07 11:36:00,1.5216666666666665,0.0,0.933,9.16,10.093,0.23919204926391976,-0.12446097204675334,-0.2459647760249137,0,Rendah
Selasa,2026-07-07 11:39:00,1.4400000000000002,0.0,0.787,10.4,11.187000000000001,0.12189251499502485,-0.12446097204675334,-0.16140311028100623,0,Rendah
Selasa,2026-07-07 11:42:00,1.1586666666666667,0.0,0.874,10.6,11.474,-0.28219241122108835,-0.12446097204675334,-0.13921919979791544,0,Rendah
Selasa,2026-07-07 11:45:00,1.4266666666666667,0.0,0.364,4.65,5.014,0.10274157062459283,-0.12446097204675334,-0.6385504253058144,0,Rendah
Selasa,2026-07-07 11:48:00,1.3633333333333333,0.0,0.377,5.35,5.726999999999999,0.01177458486504112,-0.12446097204675334,-0.5834384804471254,0,Rendah
Selasa,2026-07-07 11:51:00,1.37,0.0,0.496,5.38,5.8759999999999994,0.02135005705025729,-0.12446097204675334,-0.5719213980012001,0,Rendah
Selasa,2026-07-07 11:54:00,1.105,0.0,0.588,5.02,5.608,-0.3592749623120769,-0.12446097204675334,-0.5926366872327972,0,Rendah
Selasa,2026-07-07 11:57:00,1.3333333333333333,0.0,0.47,3.57,4.04,-0.03131503996843069,-0.12446097204675334,-0.7138365884087082,0,Rendah
Selasa,2026-07-07 12:00:00,1.2066666666666668,0.0,0.508,4.07,4.578,-0.21324901148753347,-0.12446097204675334,-0.6722514182348305,0,Rendah
